yelping_since,compliments.plain,compliments.cute,compliments.cool,compliments.more,compliments.profile,average_stars,user_id,elite,review_count,name,compliments.list,votes.cool,votes.funny,compliments.writer,fans,compliments.photos,compliments.note,compliments.funny,votes.useful,compliments.hot
2007-02,48,3,96,10,2,3.55,__AzEBHrVp19B5RQUUg0vQ,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",831,Sonia,7,976,651,16,38,13,34,16,1552,34
2007-07,38,,41,5,1,3.33,JErsIDg6aEIItzMw6Hq_wA,"[2008, 2009]",270,Carolyn,,204,105,6,8,1,17,7,375,11
2007-11,47,23,82,13,8,3.38,v_Xev0TFiOwes80yt1_BgQ,"[2009, 2010, 2011]",266,Chelsea,7,343,334,16,47,23,42,68,606,68
2010-03,20,2,16,6,,3.38,T60hRT0ZbOQQ2mS33X65gg,[2010],75,Joyce,,86,85,8,4,1,,5,134,10
2008-09,572,9,436,55,13,3.88,2t1Jw8VTti_bjhbVpnFZhA,"[2009, 2010, 2011, 2012, 2013, 2014]",782,Mike,4,3172,2856,216,66,41,292,232,4079,240
2009-11,17,,30,1,,3.8,Bd6-J6l8MK019Zse-oau3g,"[2012, 2013, 2014]",183,Michele,,95,49,5,7,,10,11,286,12
2011-04,1,,,1,,4.04,ZwYrOcTXvz4iMs9bhnYH5w,[2012],44,Kelly,,13,8,1,0,,,1,22,1
2009-01,7,,,,,3.35,72I2y7ldkaPaTQa3Jjo0Dg,"[2012, 2013, 2014]",193,William,,42,46,,2,2,1,1,177,
2007-01,62,32,105,10,6,3.81,2LE_1IcSFlOUUM_lDKwE4A,"[2008, 2009, 2010, 2011, 2012]",433,christina,1,427,286,24,20,17,39,24,760,145
2007-01,1,1,5,,,3.36,i2u7MBK16d7oqsd5hizcIQ,[2007],86,Jenny,,46,23,,3,,2,1,66,4
2008-07,8,5,11,3,1,3.23,RsbqSEVw7ThADFHbv-RleA,"[2009, 2010]",156,Krista,,95,89,2,13,1,10,4,165,14
2007-01,22,9,26,5,,3.98,GGRa7a1CS2HfyAMeUdynmA,"[2011, 2012, 2013, 2014]",266,Jamie,,212,195,9,15,2,11,7,377,18
2008-07,17,1,20,2,,3.72,SVb8vkgYP6YbIkhsYrWpPQ,"[2012, 2013, 2014]",265,Michele,,121,106,8,3,1,3,3,304,5
2010-10,1,,1,,,4.24,WkZJnrAvmwliY6ZztCjjcw,"[2012, 2013]",118,Shana,,32,12,1,4,,2,,133,1
2010-05,162,13,97,7,11,3.99,aqcxaC1SwdL9XjWuZ4MxoA,"[2011, 2012, 2013]",190,Son,2,359,462,12,13,5,42,74,447,82
2007-07,191,27,148,14,4,3.64,7QZ6othCy7ADn6eirGg0xQ,"[2009, 2010, 2011, 2012]",173,Mike,2,2046,1654,78,38,9,67,70,2568,127
2007-09,3,,2,3,,3.4,E-y4koNdfg8g04x-0B2iJA,[2008],53,Kristina,,40,52,,2,,3,,61,1
2011-02,14,1,20,3,2,3.64,3S4dWrALqs29swNXfgig6w,"[2012, 2013, 2014]",153,Michelle,2,122,113,19,6,3,8,8,265,7
2008-02,5,,7,1,,3.09,QO_702BP-A91t_89XrpLDw,[2010],197,April,,45,54,1,3,1,4,8,111,6
2008-09,63,4,39,3,4,3.92,k9YEA6omPg9GvwKkoCW6Fg,"[2009, 2010, 2011, 2012, 2013, 2014]",414,Moni,,468,418,10,28,5,35,10,915,22
2010-04,21,2,14,3,2,4.07,yuVXHT4DzKgWSz7_1RvDWw,"[2010, 2012, 2013, 2014]",141,Lisa,,178,179,10,8,8,15,15,322,20
2008-03,13,,14,,1,4.13,CcLdi2QH8YSiVGIyBwTa4A,"[2012, 2013, 2014]",135,Eric,,142,110,14,7,,3,1,229,5
2009-11,244,2,177,12,4,3.72,_PzSNcfrCjeBxSLXRoMmgQ,"[2010, 2011, 2012, 2013, 2014]",709,Judy,7,1248,1065,43,17,18,78,48,1869,111
2009-12,35,5,38,2,2,3.7,bt6VADE1ug4s3Su0JYwbwg,"[2010, 2011, 2012, 2013, 2014]",217,Paulene,,164,92,14,8,5,19,7,383,19
2006-03,5,,13,2,1,3.66,QxttPPZH6JLB9BmAWl0piQ,"[2007, 2009, 2010, 2011, 2012, 2013, 2014]",334,Shereen,,273,182,7,8,2,7,10,492,12
2010-07,15,2,8,,,3.46,3doFTfMWpYCoUs-0jNMhyA,"[2012, 2013, 2014]",154,Jennifer,,83,105,10,5,2,16,9,156,4
2009-02,11,,16,7,1,3.63,hQbfq7XwuSCIAzzVqTGHvA,"[2010, 2011, 2012, 2013]",323,Ivanka,,117,70,6,11,4,5,1,258,3
2007-03,128,6,234,35,3,3.74,8zz0lDDiJMRekT098q18yQ,"[2007, 2008, 2009, 2010, 2011]",481,Brandon,23,1418,1629,72,48,10,110,136,1782,103
2009-04,34,8,59,8,4,4.2,vJUWfI4Eg7GD5xvTCcj7qQ,"[2011, 2013]",139,Jane,4,217,105,43,36,10,39,6,333,46
2008-01,4,,6,,,3.12,cy2CMFqM8OaVA4nO797jYw,"[2012, 2013]",102,Jazzie,,49,90,1,3,,2,1,164,4
2010-04,,,1,3,,3.18,EzhG_h9FXmakXXz1VCQO2g,[2014],124,AJ,,31,26,2,1,,3,,133,
2009-07,535,26,492,26,57,4.09,rxGMXiiZyxwnYUrWP1OJTQ,"[2010, 2011]",177,Kira,24,1532,1356,276,43,75,76,192,1743,547
2007-04,4,,4,,,3.97,wFomDaZ4STcLg0Ckzp6vWA,"[2010, 2011, 2012]",107,Shannon,,43,21,1,1,,1,,120,3
2009-07,5,,5,4,1,4.07,nPYiXG2MCFIXWOoXmNqd7g,"[2011, 2012]",137,Kirt,,90,92,10,3,,1,,227,3
2009-12,6,1,21,4,2,3.71,KjXn1SuViqnDVqQ4UIRUYA,[2012],98,Alyssa,2,63,77,8,7,3,6,4,119,13
2011-02,40,4,81,5,2,3.83,mF2rEwWLGse3XUx4v47Gpw,"[2011, 2012, 2013, 2014]",419,Tara,2,389,397,33,23,11,29,39,638,47
2008-07,13,,11,2,1,3.85,d1B7lZdPgF1M61E1zROjqQ,"[2009, 2010, 2011, 2012, 2013, 2014]",215,Sione,1,126,112,3,4,2,7,2,237,1
2010-05,7,,7,1,3,3.23,EMS0w1zCd0IMQVUKcAbGyA,"[2011, 2012, 2013, 2014]",145,Evan,,139,289,18,10,1,4,7,227,1
2011-08,5,1,8,5,,4.14,wYS1E0kCjuPt-ZhGaFG9UA,"[2012, 2013]",82,Nancy,1,50,27,8,3,,6,,134,6
2007-05,85,10,107,21,9,3.59,5s2UpZfPlzfvTs3PlE7l0A,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]",1031,Tim,7,1027,643,31,29,7,29,48,1671,62
2008-09,1174,55,1352,65,88,3.93,thK6q6FH2t8HiopRvjzBgw,"[2009, 2010]",144,Clyde,32,2643,2016,386,55,60,392,403,2650,667
2008-12,43,10,89,13,4,4.0,fGm1SjmZ5zvflCXdvQGGgA,"[2009, 2010, 2012]",160,Kelley,14,347,229,54,74,9,21,9,577,85
2010-04,17,2,25,7,2,3.84,zPjxhDEzrRQV-D2NIoQmKw,"[2012, 2013]",139,Chris,,236,194,12,10,3,22,18,315,12
2007-09,143,3,224,28,11,3.27,Y-PtvI5uredvJApbWCmn9Q,"[2008, 2009, 2010]",275,Jon,,806,433,41,16,3,73,108,996,110
2011-07,4,,10,2,,3.7,1zPK61kZMPu6uBij7_k99A,"[2013, 2014]",150,Camy,,72,32,6,9,1,4,2,206,6
2009-05,13,4,11,1,3,3.84,kbSd7deSgm3PIKecl0EXSA,"[2011, 2012, 2013, 2014]",213,Angela,,97,89,7,9,2,5,5,247,5
2006-09,279,2,180,20,3,3.86,2Qo8EXnxxfTtUWIqPPih6g,"[2006, 2007, 2008, 2009, 2010, 2011, 2012]",804,John,17,1486,375,48,45,21,62,12,2243,72
2007-07,44,2,39,3,,3.71,PazqwzCoYIRNjvAzVQm2Jg,"[2012, 2013, 2014]",177,Dean,,148,93,9,2,2,25,9,252,10
2009-02,84,2,100,10,1,3.65,7JQxuarI0QKLJFpl8k-7jg,"[2010, 2011, 2012, 2013, 2014]",549,Jennifer,5,860,602,64,13,15,93,47,2014,55
2008-02,11,,7,4,,3.67,xCgp_QIq_gzeNQ-g77uDqw,"[2012, 2013, 2014]",237,Shah,,144,80,3,10,,2,1,423,4
2007-11,10,2,36,4,2,3.74,gsMVXAI9su3B26Fd4vyyRQ,"[2008, 2009, 2010, 2011]",491,Sarah,,211,97,6,13,1,15,8,268,26
2010-12,1,1,1,1,,3.92,My9DUYlhgwARA-6JJ8_Y6Q,[2011],51,Kayleigh,,23,4,,2,,1,,81,1
2008-09,15,4,23,5,2,3.71,GE7BS7MFHOZ9XFmL91uEmA,"[2011, 2012, 2013, 2014]",311,OIivia,,199,252,12,12,1,21,5,542,17
2009-10,117,2,167,7,15,3.74,dDdinrAqDdeR-LVhAuiOyg,"[2010, 2011, 2012, 2013, 2014]",667,Ryan,5,829,757,53,31,8,53,82,1265,96
2007-02,32,2,51,2,5,3.81,YfBqXNV3YO0eBiaF0Bw6Hw,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",289,Madhu,1,116,98,4,8,2,11,15,242,42
2009-07,20,3,21,2,4,3.97,BKioydLdaZFApUJsnpfYXw,[2011],93,Zahra,5,124,120,10,4,4,10,7,229,9
2012-05,17,,4,3,,3.23,UaryuVEsID3w5S-Zo_0DGw,"[2013, 2014]",198,Scottie,,76,224,3,8,1,6,12,312,4
2007-08,34,2,14,4,2,3.82,6o0NNvPxXHvNSs3NT0WkJQ,"[2012, 2013]",130,Judy,1,172,198,7,8,6,8,10,226,14
2009-02,28,,12,6,,3.64,hcpEWVuP0Kfhz1EHtU-gXg,"[2012, 2013, 2014]",403,Matt,,141,108,11,14,11,10,6,661,7
2007-04,4,,9,,1,4.01,NQC9qsuTV9LFSj7eI6G9AQ,"[2012, 2013, 2014]",163,Ryan,,53,47,2,4,1,,1,164,
2013-01,4,,,1,,3.8,3_GBhZvYan5Uv0kZGDUYjQ,"[2013, 2014]",142,May,,41,41,5,5,1,1,1,156,1
2010-08,147,4,140,9,9,3.9,3ceE2d7-nRLASFIALsnorg,"[2012, 2013, 2014]",238,Liv,3,382,301,62,22,26,43,60,509,113
2008-01,13,,13,4,2,3.31,dxl9ZmoFYymlf6q3pQqXww,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",485,Ben,1,421,714,12,13,3,7,26,828,10
2008-07,13,1,16,2,,3.3,h5FcKraF9Nao2v4LVz0Prw,"[2009, 2010, 2011, 2012]",659,Crissy,,213,191,14,17,1,18,6,697,4
2006-08,82,63,169,20,10,3.73,B8LCDJM-amBdcjkDnhJqhw,"[2007, 2008, 2009, 2010, 2011]",253,Remy,1,794,439,29,17,20,80,81,746,128
2007-11,67,,71,8,6,4.18,SwdYkdT4R3EpllJnWh-_0w,"[2011, 2012, 2013, 2014]",160,Warren,,247,187,20,4,2,44,26,353,41
2009-07,14,3,35,10,1,3.73,QMPYyplOdGhaAKyprBQzEQ,"[2009, 2010, 2011, 2012, 2013]",144,Michelle,1,235,107,19,13,2,8,3,399,30
2008-05,68,1,48,4,2,3.69,wZrHP2wXaNLMtqHt-XuPTg,"[2009, 2010, 2011]",170,Sean,,192,284,9,11,,13,38,243,42
2008-10,719,39,991,34,53,3.81,H23KoR8A_iQ1RgDZhVqwCw,"[2009, 2010, 2011, 2012, 2013, 2014]",150,Ashley,16,1530,1537,178,56,56,181,512,1638,886
2008-03,22,2,10,4,1,3.91,Jz_u_uit1aQlWt-vJhqd8w,"[2010, 2011]",187,natalie,,232,128,4,10,10,9,7,276,8
2008-12,7,,,1,,3.44,x_0y-jV0bV633foJV2c8Wg,"[2012, 2013]",52,Justin,,89,87,2,2,,5,,220,3
2009-11,3,,5,,,3.41,jIham1Pu-cfjJrWIRTSshA,[2012],115,Krista,,72,72,3,2,,3,3,209,3
2005-10,17,1,29,9,2,3.62,eB_WpbBxBTABkzes-ZQTRw,"[2008, 2009, 2010, 2011]",513,Melissa,,359,380,7,12,1,6,10,666,17
2010-08,7,,2,,,3.31,PxlRU7luzv02pHTZRIaj6Q,[2014],378,Michelle,,56,34,3,1,,2,2,185,1
2006-08,84,8,174,18,6,4.06,kygBLEEZ7lqLi6CnM7gLyw,"[2012, 2013, 2014]",361,Lorie,,517,366,41,20,9,51,84,689,103
2011-12,250,2,104,14,4,3.92,LU4ywdFGDZPrrXGPBewl1A,"[2013, 2014]",384,Heather,1,554,320,28,23,17,113,97,870,33
2008-05,16,1,17,2,1,3.71,ZoE_FK7_77zGaN41oL0VVQ,"[2010, 2011, 2012, 2013, 2014]",554,Caitlin,,200,159,12,16,1,22,11,508,7
2007-06,5,,4,1,,3.6,RpQiSaJiYkAPvzc0luNFgQ,"[2008, 2009]",53,pete,,117,144,2,3,1,4,3,205,1
2008-07,14,,19,6,2,3.47,HFGQG6mS4Y4-EbxxxbHbfg,"[2011, 2012]",136,Lisa,,172,134,12,2,,2,7,369,7
2012-04,35,1,44,1,,3.78,U6OFbI210w6QZlsCbXZZtA,"[2012, 2013, 2014]",227,Timmy,,228,140,18,6,,32,10,563,16
2011-11,3,,1,,1,4.1,ar_vC3ImUJVPutbmCFFJ4Q,"[2013, 2014]",58,Jeremy,,34,21,5,1,,2,3,87,2
2008-07,6,1,7,3,1,3.3,nCUBZSSKwUWhJLXXx62agA,"[2012, 2013, 2014]",148,Sheena,,49,48,2,4,2,2,1,131,5
2008-01,27,8,36,5,4,3.91,6LkJLvvNdr2nNMf40xvWjQ,"[2008, 2009, 2010, 2011]",290,Meghan,4,516,507,13,19,5,18,19,805,14
2008-08,23,1,20,2,,3.41,pBEtYHEtRTd3fFUCQOCRhw,"[2011, 2012]",287,Jennifer,1,156,148,3,11,4,7,4,348,9
2011-05,56,,50,4,,3.42,xkztIIg3_gO3tu8WlACZig,"[2011, 2012, 2013]",376,Francois,5,235,121,9,11,7,44,21,542,18
2009-01,6,,7,2,,3.77,dFC0MPQQNu89a9LpfL4PhA,"[2011, 2012, 2013]",188,Eric,,77,187,3,5,1,2,2,338,3
2009-05,9,2,28,8,1,3.6,JZvaa_v0__hzdrwvMb1Rfg,"[2009, 2010, 2011]",302,Elaine,1,210,232,14,18,4,9,11,451,24
2007-06,3,1,2,4,,3.76,287xp-MZcclqvSMmwncztw,"[2007, 2008]",88,Laura,,66,71,,6,1,4,5,131,6
2009-09,9,,11,,,3.47,f4QhJWE7q0n7ECbN9hJYEA,"[2011, 2012, 2013]",141,Justin,,90,109,10,5,1,5,8,191,11
2013-09,12,,15,2,1,3.95,E5JjFat1au6Z1PsPsLFVPw,[2014],62,Shauncy,,50,43,5,2,,5,,61,4
2012-01,11,,6,7,,3.52,wHEvuNF_W0bp2gfDdXGuBg,"[2012, 2013, 2014]",360,Mike,,217,915,10,19,,8,30,445,7
2007-05,294,69,402,29,17,3.95,hFrGxQr2QP0FHFHDapGn2Q,"[2007, 2008, 2009, 2010]",575,Mike,4,1584,1179,50,30,49,155,331,1644,211
2007-01,6,,13,1,,3.5,9KB5y-OBPpe8e9eQ1j7G9g,"[2007, 2008, 2009]",305,Dorian,3,181,153,1,4,,6,4,371,8
2013-12,5,,3,2,,4.04,1JAXQO-uCXiiQKlV-uG7FA,[2014],207,Sophia,,41,11,,1,,10,,61,2
2011-03,3,,10,1,,3.66,YI_a4cPwZ8K9AIsoHqKYdQ,"[2012, 2013, 2014]",250,Kevin,,151,338,1,5,,4,2,301,4
2011-03,19,6,35,6,4,4.05,orwezMFY5c335T1JaTCaGw,"[2012, 2013]",140,Jackie,,178,148,22,10,14,31,10,297,46
2010-03,62,1,83,8,4,3.75,2vScY5Bah2V-pVUTnS-dEQ,"[2010, 2011, 2012, 2013, 2014]",991,Shirley,,701,337,20,20,6,23,13,1358,65
2009-01,4,,11,2,,3.78,EOlGkRn-83UnF7634dOUKw,"[2011, 2012, 2013]",208,Raymond,,134,107,6,8,,2,4,287,10
2008-05,17,2,12,1,,3.58,n6Z9mtuKDwKml5ndK1Aa6A,[2009],158,Charles,,113,60,2,6,1,3,6,186,4
2007-07,829,237,2636,133,131,3.21,9bkeCCr28lE7vxg1GvWsiw,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",548,Amy,24,4765,4600,578,261,180,619,1203,5678,1990
2009-12,107,10,209,12,6,3.71,6co_C9Z5GZKF-Ip40aJ9Xw,"[2010, 2011, 2012, 2013, 2014]",519,Lesie,3,1116,862,74,37,13,56,71,1825,115
2007-01,17,3,21,10,2,3.5,QfTtgJ6bc6m3uI2YTktLBw,"[2007, 2008, 2009, 2010]",126,Greg,,157,125,5,9,14,5,10,296,9
2012-06,2,,2,,,3.57,pQT0yZyBmHmjXwQ02rAuIg,[2014],69,Teodor,,16,14,2,2,1,2,,86,3
2007-01,39,12,69,7,4,4.08,ftG68mjOrk56dgupPz08ew,"[2009, 2010, 2011, 2012]",202,Oanh,1,363,304,34,30,7,27,23,446,79
2010-12,52,,48,6,,3.68,Hg503bGKC5cBYZ3qMW_mxA,"[2011, 2012, 2013, 2014]",133,Andrew,3,154,105,25,4,1,20,18,305,27
2007-03,69,2,41,5,3,3.78,DDxueGylgwBGa7-hR2toZA,"[2008, 2009, 2010, 2011, 2012]",264,Marisa,7,325,237,15,24,12,19,14,647,22
2010-08,2,,3,,,3.98,n7gSOqnfgml89SEdSTCrmA,[2014],76,Paul,,9,7,,0,,,,54,
2008-03,8,,9,,,3.63,Pv8YnLZ0A9DFptQmpInnIw,"[2009, 2010]",120,Liz,,55,32,1,7,1,1,1,163,4
2010-04,,,3,,,3.77,TclN9OV83DGOHX3rK-GK0A,"[2013, 2014]",76,Tim,,18,13,,1,,2,2,43,1
2011-09,3,,5,3,,3.93,AAiGSXDE08U8r_IhhMobgg,[2014],102,Dwayne,,55,37,3,4,2,1,3,135,2
2010-03,36,,50,5,,3.57,tWuvRDddJEZkayiL1shDUw,[2013],153,River,,165,116,5,5,,22,13,337,18
2010-08,92,,90,6,6,4.17,CZAw9nxnBWr-AQHdRLvU6w,"[2011, 2012, 2013, 2014]",517,Kevin,5,519,451,20,6,1,22,12,721,18
2012-06,472,83,504,55,111,4.04,M5jekfwRaw52RWpKNOkbqg,"[2013, 2014]",159,Amy,65,796,658,219,26,113,200,252,944,346
2008-08,31,,30,3,,3.71,_vj98KkQsv3kppQntOaRYQ,"[2010, 2011, 2012, 2013, 2014]",252,Russell,,205,116,7,3,4,15,7,383,24
2011-10,12,1,15,2,,4.07,jkOi1HUlZ_mLhrTuq3w_DQ,"[2012, 2013, 2014]",196,Tunicia,2,143,137,11,18,1,5,2,406,6
2007-09,5,4,26,2,,3.68,HfwO9GnaP-9VdI0afwgmrA,"[2008, 2009]",116,John,4,239,171,4,4,2,12,11,229,13
2010-06,217,6,144,8,3,4.27,EDN_wou8EEkuaj5Pd83cQA,"[2010, 2011, 2012, 2013, 2014]",150,Justin,6,522,519,39,21,24,31,73,651,108
2008-04,10,,12,4,1,3.25,IFVghjNwHhws7McWXnNiow,"[2009, 2010, 2011, 2012, 2013, 2014]",223,Nicole,,112,30,6,8,1,3,,231,4
2008-09,8,3,21,3,1,4.19,EhwO6V_cKpuhWEr7KB0WMA,"[2009, 2010]",295,Jackie,,201,109,7,11,,7,3,398,12
2012-10,5,6,12,,1,3.46,ZWdsr06AvPgDzahZQ7hd2g,[2014],171,Kimberly,,261,65,11,9,4,6,,422,12
2010-11,4,,9,1,,3.8,8frcZkd_hySZ-ne_qyds1A,"[2011, 2012, 2013]",86,Brian,,66,90,1,2,1,5,3,157,5
2009-07,356,4,444,32,36,4.29,pd0ZgLtF1-kMJRTTYtz0EA,"[2011, 2012, 2013]",136,Tuan,7,2015,1917,193,30,103,40,110,2083,518
2013-07,,,1,,,4.13,b9biWpudntDl9X2im58aoA,[2014],30,Lauren,,21,9,6,1,,1,,62,4
2010-10,13,3,13,,2,3.66,Mal8V4CNc5l2t2gCuh_vCg,"[2011, 2012, 2013]",110,Krys,,133,54,5,7,3,6,2,330,14
2008-01,48,4,104,6,2,4.02,7P6wuXY61kIchcySM68vIQ,"[2008, 2009, 2010, 2011]",531,Anne Marie,2,637,366,20,34,1,52,29,829,49
2010-04,4,,11,,,3.98,vDpNMIiwVIBmO8kbucC7oQ,"[2012, 2013]",147,Bryan,,67,28,3,4,1,11,2,180,5
2009-07,5,,1,,,4.16,l4ZDtd8XTlOcAdT9HfVcBQ,[2012],67,Connor Skye,,53,95,3,3,,,2,115,1
2009-11,14,,13,1,1,3.6,vb7Fu9dgrh5Z_g5RZPMqFg,"[2010, 2011]",170,Katie,1,107,165,11,11,2,9,6,249,10
2006-03,319,40,424,14,7,3.52,kFoPRXe2dzHtFBAZVgTfmA,"[2008, 2009, 2010, 2011, 2012, 2013, 2014]",451,Nadia,11,1910,1687,89,33,7,98,115,2229,543
2008-02,67,2,40,4,4,3.48,GubdNFoDAsiwE6bWIr97cQ,"[2008, 2009, 2010]",607,Michael,,568,532,19,16,3,29,28,1284,29
2011-04,9,,8,,,3.41,6myuhSq5NI-GPVHZJYX22w,[2012],164,Bradley,,115,111,1,1,,5,3,226,1
2007-03,1,1,10,,,3.54,UpSDa3dcHr9RjT8Q_Av27g,"[2010, 2011]",94,Teenie,,42,37,2,3,,2,2,85,8
2010-01,3,,,2,,3.4,QnmG-OTw_Tz4-3V4pKNXhA,[2014],234,Nicole,,20,44,2,5,3,,1,116,3
2010-09,4,,7,6,,3.22,cTO9733xEdjHUegvGXF2Rg,"[2010, 2011]",125,Willis,1,57,62,2,5,1,4,,119,9
2009-06,19,,22,3,,3.72,uliMTIM6Z2I1xR_MIQwe7g,"[2010, 2011, 2012, 2013, 2014]",298,Ya Lun,3,373,185,10,9,1,16,3,572,10
2009-08,3,,17,5,1,3.8,AR6SmmQpqYsNleKg3MwCRg,"[2009, 2010, 2011, 2013, 2014]",145,Dan,,109,66,12,3,,4,3,232,8
2007-08,4,,12,1,,3.59,jM-Ut1AG10FWKzoBFSC2rQ,"[2009, 2010, 2011, 2012, 2013, 2014]",238,Karen,,140,47,3,0,1,4,1,310,1
2008-07,13,2,11,4,,4.01,L79wA5De6GOzt5ilTJfIUA,"[2009, 2010, 2011, 2012]",141,Lisa,1,201,131,3,8,2,9,4,303,9
2008-08,98,5,153,11,1,3.99,JV388-OuMgidwCF7hcgkqg,"[2009, 2010, 2011, 2012, 2013, 2014]",174,Erin,,544,446,22,22,4,33,36,665,122
2008-01,120,56,556,49,52,3.62,nmPlIgo0a7E2kar6fmOokA,"[2008, 2009, 2010]",258,Amy,19,867,930,49,38,20,160,321,960,341
2009-07,37,,11,3,1,3.88,OghdLPh8vPr_lgjNGmT9Zg,"[2010, 2011, 2012, 2013, 2014]",263,Chris,,191,171,5,7,,4,5,448,8
2008-11,189,2,95,9,4,4.33,JGJ4FgFihTApMrjNn9kfDA,"[2009, 2010, 2011, 2012, 2013, 2014]",935,Rhonda,25,1626,1300,43,47,,47,40,3360,28
2009-01,12,4,16,4,,4.03,ccEKF0hIvfNU4cmMcIp9Kg,"[2009, 2010]",114,Armando,,122,68,11,4,2,10,9,197,6
2008-10,51,,43,9,,3.74,nF3dSJW3D1Y6bzIl6-Z80Q,"[2009, 2010, 2011, 2012, 2013]",144,Marc,,274,229,24,10,1,36,21,428,38
2010-04,3759,9,3037,189,136,3.99,U8cV3DTMGm-EmJKtdCwmBw,"[2011, 2012, 2013, 2014]",359,Greg,51,7638,8221,1592,137,201,702,830,7625,1544
2008-07,4,,1,3,,3.2,nkK3FfgsJPLUMWiiALRvvQ,"[2009, 2010, 2011]",121,Adam,,101,169,8,4,,6,4,272,5
2009-08,66,1,118,6,1,3.82,Bn3fII2DICf8Kk7wXD9x7w,"[2010, 2011, 2012, 2013, 2014]",318,Melia,1,369,309,17,19,6,36,62,623,59
2011-03,11,,4,1,,3.47,dlNch9zoFvXIZZpZ18JzUw,"[2012, 2013, 2014]",202,Tiffany,,57,67,2,6,1,3,3,220,3
2006-02,5,,6,7,2,3.97,wDfbCY0aZiBhQ8_RjaCHtw,"[2006, 2007, 2008, 2009]",235,Emily,6,144,38,3,20,1,2,1,221,6
2008-09,4,,2,2,,4.01,3-nQdazv-LnPHVgHPdESfQ,"[2012, 2013, 2014]",214,Evelyn,,106,81,1,2,1,7,2,179,1
2005-12,9,,7,,,3.93,orulkrik2rBHveZp2tFstA,[2006],86,Matt,,70,67,,7,,6,1,115,6
2008-04,2,2,7,1,,3.91,OgTQFKJa5tG72ehopC4ouQ,[2009],174,Allie,1,71,63,3,4,,4,2,155,6
2013-11,,,,,,4.02,-p6jQs2MTLPYhhJHAZKYLQ,[2014],57,Cindy,,6,0,,1,,1,,34,
2008-11,12,3,24,1,,3.91,O7Yd_3ZWmLxcuzxLXOnIiA,"[2010, 2011, 2012, 2013, 2014]",395,Jen,,81,44,8,7,4,13,5,224,17
2011-12,6,,1,1,,3.48,8DDCxeqnhPNDo02l3zZnGg,"[2012, 2013, 2014]",175,Tina,,21,29,3,5,2,5,1,112,
2011-04,298,8,121,22,2,3.66,i1P6AJHETz313qobQFFQjQ,"[2011, 2012, 2013, 2014]",241,Debbie,4,770,656,255,11,2,98,99,1076,79
2008-03,33,10,44,20,22,4.03,B-yfbXuQta2lDJC2o7pb6g,"[2009, 2010, 2011]",228,Melissa,11,468,424,36,38,11,12,13,661,61
2008-08,17,1,22,1,4,4.05,X7KkDJj-2MF4efkv4qL5dw,"[2011, 2012, 2013, 2014]",164,Sally,,182,133,5,10,1,12,10,266,8
2009-04,33,3,41,3,4,3.45,EvRV78i6bdSR_x3jjQ5weg,"[2010, 2011, 2012, 2013, 2014]",417,Chrissy,,589,624,16,11,2,9,12,900,24
2009-04,8,,1,,,4.01,fSr0KwyV6roP-kX2CML_Tw,"[2013, 2014]",126,Tanya,,16,13,1,4,,1,,71,1
2008-11,227,28,385,24,27,3.96,CfLfTEa6Cf_O1SRm8UhEgw,"[2009, 2010, 2011, 2012, 2013, 2014]",221,Laura,7,976,804,67,29,13,81,126,1158,338
2007-09,20,,21,1,,3.69,5A02lmhYkyPH2i6pRWqbYQ,"[2009, 2010]",106,Kristina,1,143,138,6,4,3,4,11,185,12
2010-05,27,3,22,2,6,3.76,Sj7_oMauCBd15Lmye1IDtw,"[2011, 2012, 2013]",177,Colleen,2,183,207,19,20,1,6,8,374,12
2010-03,6,,3,3,,4.05,UM2qFPZBpMtuCdZlGz_QTg,"[2012, 2013, 2014]",212,Stephen,,63,36,8,7,,8,1,209,
2009-09,4,,7,1,,3.44,i2dEjS7TddGBuJ6yagK7zg,[2010],79,Sigalle,,71,74,6,7,2,2,4,167,4
2010-08,3,2,7,2,,3.74,4yZANOn1vMBzlEqxcB5xXw,"[2012, 2013, 2014]",222,Kimthy,,63,72,,2,1,2,1,179,3
2007-05,29,10,21,3,,3.68,0KA2P5mrpNlUJ4_qiKS13w,"[2008, 2009, 2010, 2011]",302,Renee,2,280,231,13,10,3,8,14,381,16
2009-04,66,2,123,6,,3.67,WWxCMDn8rVHIrIFoKRcRDg,"[2009, 2010, 2011, 2012]",180,Wes,1,609,366,29,24,3,35,6,1039,82
2010-04,20,1,27,3,2,3.74,LIKaMWeWciyAP6LBVvKWZg,"[2011, 2012, 2013, 2014]",322,Kathy,1,155,90,10,5,6,9,3,365,19
2008-02,16,1,13,1,,3.6,eyUpaO1bhMON-wbJBrWlXA,"[2009, 2010, 2011, 2012]",326,Karen,1,103,71,7,10,3,7,1,283,15
2010-01,20,1,15,3,1,3.29,t60DLGuBnGOFvYcoCNIqmA,"[2012, 2013, 2014]",295,Alex,1,258,252,22,28,,12,11,627,6
